,Дата,severstal,aeroflot,gazprom,lukoil,novatek,ozon,rosneft,sber,tatneft,yandex,SU26207RMFS9,SU26227RMFS7,SU26238RMFS4,SU26243RMFS4,SU25085RMFS0,brent,moex,rts,Евро,Доллар США
136,22.06.2023,1164.8,42.05,168.41,5137.0,1346.2,2012.0,475.45,240.66,504.3,2492.6,98.003,99.429,71.62,95.533,96.0,74.14,"2 815,83","1 056,18","92,0014","84,2467"
137,21.06.2023,1182.0,43.16,170.2,5125.0,1364.4,2042.0,481.35,242.2,503.3,2529.6,98.0,99.508,71.622,88.75,96.0,77.12,"2 819,3","1 057,74","92,0745","84,2336"
138,20.06.2023,1145.0,42.81,169.64,5150.5,1359.6,2005.0,483.4,241.74,503.6,2510.6,97.969,99.553,71.524,,96.0,75.9,"2 803,69","1 042,91","91,7966","83,9866"
139,19.06.2023,1155.0,43.26,170.19,5194.0,1377.6,2025.0,485.85,242.28,503.6,2510.4,98.265,99.541,71.862,,96.0,76.09,"2 815,07","1 054,31","91,6329","83,6498"
140,16.06.2023,1073.6,43.38,169.87,5260.5,1378.8,2013.0,480.4,243.87,511.7,2547.0,98.4,99.408,72.113,,96.0,76.61,"2 800,79","1 047,47","90,9665","83,9611"
141,15.06.2023,1077.6,43.25,171.86,5302.5,1388.6,2025.0,481.75,245.18,515.0,2600.0,98.455,99.48,72.18,,96.0,75.67,"2 800,17","1 054,3","91,0668","84,3249"
142,14.06.2023,1049.0,41.18,167.88,5246.0,1372.8,2032.5,478.4,244.6,488.1,2620.0,98.48,99.385,72.2,,96.0,73.2,"2 765,18","1 035,79","90,3899","83,6405"
143,13.06.2023,1052.4,40.67,168.43,5264.0,1385.8,2005.0,479.85,244.33,481.0,2566.8,98.415,99.5,72.2,,96.0,74.29,"2 757,28","1 030,64","89,0057","82,6417"
144,09.06.2023,1030.4,40.06,165.58,5077.0,1355.6,1949.5,463.5,240.4,472.4,2506.6,98.512,99.601,72.205,,96.0,74.79,"2 708,04","1 032,29","88,0379","82,0930"
145,08.06.2023,1040.6,39.48,166.18,5065.0,1339.8,1949.0,458.15,241.77,470.9,2520.0,98.478,99.599,72.239,,96.0,75.96,"2 709,69","1 032,85","87,1651","81,4581"
146,07.06.2023,1020.6,39.49,164.65,5101.0,1334.2,1946.5,459.85,241.25,470.7,2425.4,98.5,99.615,72.331,,96.0,76.95,"2 694,69","1 035,93","86,9519","81,2502"
147,06.06.2023,1021.0,39.2,163.16,5149.5,1347.4,1822.0,462.1,240.91,473.0,2323.2,98.509,99.62,72.411,,96.0,76.29,"2 681,25","1 038,18","87,0318","81,3294"
148,05.06.2023,1031.4,39.2,162.47,5166.5,1309.6,1742.5,458.6,237.12,475.0,2305.8,98.465,99.575,72.159,,96.0,76.71,"2 694,14","1 048,37","87,1010","80,8756"
149,02.06.2023,1037.8,40.0,162.58,5383.0,1340.4,1780.0,458.95,243.95,463.7,2343.6,98.525,99.61,72.291,,96.0,76.13,"2 719,48","1 051,53","86,5764","80,9657"
150,01.06.2023,1032.0,39.3,161.55,5684.0,1293.8,1764.5,451.5,241.66,450.3,2313.4,98.6,99.699,72.385,,96.0,74.28,"2 721,73","1 061,89","86,5009","80,9942"
151,31.05.2023,1024.0,40.06,162.94,5569.0,1298.4,1757.5,450.1,246.17,443.2,2324.2,98.584,99.601,72.399,,96.0,72.6,"2 717,64","1 055,41","86,5119","80,6872"
152,30.05.2023,1025.8,39.91,161.9,5530.0,1309.6,1744.5,434.5,244.65,438.9,2303.6,98.557,99.595,72.5,,96.0,73.71,"2 698,75","1 047,6","85,9013","80,0555"
153,29.05.2023,1027.0,40.53,163.6,5538.5,1307.4,1803.5,440.45,251.18,441.7,2390.0,98.6,99.625,72.548,,96.0,77.07,2 732,"1 064,18","85,9190","79,9667"
154,26.05.2023,1005.8,40.15,164.48,5296.5,1305.4,1790.0,432.9,248.1,429.5,2322.0,98.579,99.649,72.802,,96.0,76.95,"2 682,03","1 055,63","85,8767","79,9841"
155,25.05.2023,1006.6,39.98,162.3,5203.5,1295.2,1801.0,430.15,243.76,426.4,2350.0,98.512,99.645,72.843,,96.0,76.26,"2 649,98","1 040,48","86,1995","79,9669"
156,24.05.2023,993.6,39.51,162.96,5192.0,1312.0,1801.0,436.0,246.06,429.4,2220.0,98.522,99.67,72.73,,96.0,78.36,"2 654,99","1 043,95","86,5502","80,1665"
157,23.05.2023,996.0,39.09,166.59,5173.0,1294.0,1742.0,424.8,236.43,427.3,2242.8,98.655,99.611,72.671,,96.0,77.7011,"2 641,66",1 038,"86,4963","79,9379"
158,22.05.2023,988.6,39.35,172.47,5090.0,1267.8,1741.0,424.5,231.0,416.5,2300.0,98.604,99.61,72.704,,96.0,75.99,"2 633,26","1 035,8","86,2770","79,9093"
159,19.05.2023,997.0,38.88,174.43,5078.5,1263.6,1717.5,413.65,231.27,410.3,2223.2,98.628,99.655,72.74,,96.0,75.58,"2 626,16","1 036,6","86,4964","80,0366"
160,18.05.2023,1003.8,38.55,175.26,5075.0,1278.2,1689.0,414.1,231.7,411.7,2032.8,98.553,99.62,72.656,,96.0,75.86,"2 632,91","1 033,36","87,5749","80,7642"
161,17.05.2023,1009.8,38.97,176.3,5097.0,1295.4,1692.5,414.8,230.55,405.4,2058.0,98.499,99.71,72.6,,96.0,76.96,"2 634,48","1 039,58","87,1619","79,9798"
162,16.05.2023,1008.4,38.8,177.05,5086.0,1293.8,1712.5,410.75,230.62,406.8,2045.6,98.576,99.555,72.638,,96.0,74.91,"2 633,71","1 030,68","86,0862","79,1004"
163,15.05.2023,995.6,39.17,179.04,5045.5,1300.0,1687.5,407.85,231.7,406.0,2049.6,98.485,99.706,72.85,,96.0,75.23,"2 611,07","1 037,13","84,2500","77,2041"
164,12.05.2023,988.0,38.24,173.95,4819.0,1270.4,1662.0,398.95,229.29,400.7,2012.0,98.481,99.783,72.737,,96.0,74.17,"2 565,17","1 038,32","82,8877","75,8846"
165,11.05.2023,985.8,37.6,174.13,4788.5,1269.2,1649.0,391.65,229.32,398.7,2007.2,98.525,99.837,72.7,,96.0,74.98,"2 595,12","1 064,56","84,1498","76,6929"
166,10.05.2023,987.2,38.26,175.53,4716.0,1270.0,1662.0,392.1,227.06,402.4,2008.8,98.725,99.785,72.812,,96.0,76.41,"2 548,63","1 052,44","84,9073","76,8207"
167,08.05.2023,962.0,36.15,170.84,4564.5,1215.2,1575.5,381.1,238.27,391.9,1943.0,98.696,99.875,72.899,,,77.01,"2 527,59","1 019,29","84,9073","76,8207"
168,05.05.2023,954.6,37.12,172.09,4509.0,1222.0,1609.0,378.65,237.7,383.0,1948.0,98.64,99.931,72.81,,96.0,75.3,"2 538,24","1 033,68","86,9986","78,6139"
169,04.05.2023,963.2,37.65,173.66,4547.5,1229.8,1642.5,379.95,238.89,388.0,1979.6,98.65,99.92,72.61,,96.0,72.5,"2 524,51","1 018,72","87,5750","79,3071"
170,03.05.2023,957.4,38.02,172.87,4508.5,1223.8,1620.0,378.0,235.77,381.8,1930.4,98.635,99.85,72.481,,96.0,72.33,"2 532,42","1 008,49","87,6556","79,9609"
171,02.05.2023,972.6,39.59,177.97,4581.0,1270.0,1691.5,390.0,242.62,397.1,2015.0,98.803,99.815,72.67,,96.0,75.32,"2 580,51","1 019,67","88,3712","80,5093"
172,28.04.2023,1002.0,40.24,181.13,4674.5,1340.8,1704.0,393.8,240.38,404.0,2070.6,98.586,99.808,72.882,,96.0,80.33,"2 634,94","1 033,57","90,2023","81,5601"
173,27.04.2023,1004.6,40.05,183.95,4700.0,1320.0,1719.0,398.25,240.38,411.8,2101.6,98.505,99.755,72.746,,96.0,78.22,"2 646,18","1 024,44","90,1436","81,6274"
174,26.04.2023,998.0,39.25,178.38,4659.0,1313.0,1719.5,395.75,235.21,407.4,2113.0,98.435,99.745,72.492,,96.0,77.69,"2 620,33","1 011,06","90,0332","81,5499"
175,25.04.2023,1010.2,38.02,178.93,4689.0,1314.4,1736.0,396.45,235.3,408.8,2059.4,98.448,99.749,72.455,,96.0,80.77,"2 626,86","1 013,87","89,4589","81,2745"
176,24.04.2023,1016.6,38.9,181.56,4710.5,1313.6,1736.0,400.4,235.1,411.7,2080.0,98.315,99.745,72.813,,96.0,82.73,"2 635,43","1 020,88","89,3495","81,4863"
177,21.04.2023,1018.8,38.97,181.72,4729.5,1321.4,1752.5,398.75,235.17,406.3,2086.8,98.4,99.725,72.601,,96.0,81.66,"2 639,95","1 019,2","89,4638","81,6188"
178,20.04.2023,1013.6,39.21,181.74,4746.0,1317.6,1703.0,396.5,236.28,407.3,2098.6,98.425,99.735,72.47,,96.0,81.1,"2 637,85","1 018,6","89,3736","81,6549"
179,19.04.2023,1026.8,37.45,182.01,4539.5,1294.2,1689.5,396.1,232.95,396.4,1989.6,98.426,99.685,72.516,,96.0,83.12,"2 606,55","1 004,59","89,5713","81,6028"
180,18.04.2023,1052.2,36.36,184.39,4599.5,1311.4,1713.0,397.0,232.66,400.2,1981.4,98.26,99.71,72.805,,96.0,84.77,"2 615,62","1 010,87","89,6590","81,6279"
181,17.04.2023,1038.0,36.26,181.99,4640.0,1317.6,1723.5,395.85,228.1,399.3,1964.8,98.181,99.669,72.476,,96.0,84.76,"2 596,11","1 004,62","90,1637","81,5045"
182,14.04.2023,1021.4,34.65,179.5,4618.0,1296.0,1683.0,392.4,221.87,394.4,1945.0,98.177,99.634,72.42,,96.0,86.31,"2 554,85","982,94","90,0035","81,6758"
183,13.04.2023,1021.6,34.3,178.73,4612.5,1260.0,1692.5,390.1,219.85,394.5,1954.0,98.109,99.61,72.428,,96.0,86.09,"2 544,28","982,94","89,7599","82,0934"
184,12.04.2023,1026.2,34.49,178.75,4670.0,1240.6,1716.5,390.9,219.22,395.4,1953.6,98.099,99.575,72.5,,96.0,87.33,"2 538,47","975,46","89,7271","82,1799"
185,11.04.2023,1023.4,34.08,177.18,4620.0,1219.0,1719.0,388.35,218.6,393.8,1952.2,97.921,99.538,72.65,,96.0,85.61,"2 533,69","973,39","89,1737","81,7441"
186,10.04.2023,1038.6,34.84,174.54,4650.5,1248.8,1775.0,393.5,222.21,402.8,1993.0,97.812,99.414,72.67,,96.0,84.18,"2 547,35","983,86","90,2892","82,3988"
187,07.04.2023,1033.8,32.79,173.09,4637.0,1228.2,1747.5,391.7,216.27,396.2,1919.8,97.8,99.4,72.69,,96.0,,"2 508,39","974,52","88,1294","80,6713"
188,06.04.2023,1039.4,32.39,171.6,4585.0,1202.8,1753.5,389.8,214.25,389.5,1912.8,97.85,99.34,72.73,,96.0,85.12,"2 498,3","967,11","87,0954","79,4961"
189,05.04.2023,1048.8,32.27,173.86,4540.0,1203.6,1828.5,389.7,216.15,387.3,1907.2,97.91,99.31,72.97,,96.0,84.99,"2 500,8","987,51","86,7207","79,3563"
190,04.04.2023,1044.2,32.16,172.55,4510.5,1198.2,1792.0,390.0,214.83,382.7,1905.0,97.95,99.24,72.953,,96.0,84.94,"2 480,45","983,46","84,6185","77,9510"
191,03.04.2023,1053.0,32.03,170.38,4473.5,1167.4,1838.0,390.9,216.09,386.8,1913.0,98.05,99.321,72.999,,96.0,84.93,"2 473,32","988,8","84,1116","77,3233"
192,31.03.2023,1050.6,31.65,169.83,4352.5,1155.2,1781.0,380.9,216.6,373.7,1901.6,98.102,99.35,73.045,,96.0,79.89,"2 450,67","996,76","83,7639","77,0863"
193,30.03.2023,1061.0,32.74,171.71,4382.5,1153.6,1789.0,386.15,216.87,375.2,1917.4,98.158,99.333,73.05,,96.0,78.6,"2 465,93","1 006,43","83,4859","76,9781"
194,29.03.2023,1074.6,32.27,170.95,4342.0,1156.6,1737.5,385.45,217.99,367.8,1919.6,98.067,99.31,72.988,,96.0,78.28,"2 460,87","1 004,56","82,7750","76,5939"
195,28.03.2023,1038.0,32.36,171.07,4320.0,1160.0,1748.0,381.5,214.03,367.1,1929.6,98.095,99.291,73.098,,96.0,78.65,"2 442,19","999,83","82,2913","76,5662"
196,27.03.2023,1039.8,32.92,172.33,4322.0,1172.0,1740.0,383.25,211.84,363.4,1919.6,98.116,99.32,73.646,,96.0,78.12,"2 440,68","1 001,94","82,3923","76,4479"
197,24.03.2023,1034.6,29.61,169.03,4206.5,1141.8,1667.0,377.25,203.57,349.3,1886.4,98.099,99.268,73.707,,96.0,74.99,"2 391,53","977,75","83,1452","76,3072"
198,23.03.2023,1039.2,29.3,168.84,4177.5,1138.4,1672.5,374.45,202.58,344.6,1902.0,97.956,99.198,73.721,,96.0,75.91,"2 388,35","989,43","82,9670","76,9561"
199,22.03.2023,1046.8,28.94,168.72,4192.5,1128.8,1661.0,375.5,202.89,350.4,1887.8,97.966,99.21,73.453,,96.0,76.69,"2 393,88","980,02","82,5428","76,8373"
200,21.03.2023,1038.6,29.25,170.55,4216.5,1126.2,1675.0,371.8,203.32,350.8,1887.6,97.797,99.2,73.34,,96.0,75.32,"2 398,15","983,95","82,3736","77,2422"
201,20.03.2023,1060.0,29.66,175.7,4228.5,1122.2,1684.0,377.4,203.73,355.0,1910.0,97.689,99.258,72.991,,96.0,73.79,"2 397,16","979,83","81,4635","76,6044"
202,17.03.2023,1033.6,28.45,163.29,4111.5,1074.6,1690.0,365.2,193.59,347.8,1898.0,97.501,99.199,73.103,,96.0,72.97,"2 322,78","948,97","81,1418","76,4095"
203,16.03.2023,1028.4,28.26,159.71,4084.0,1064.0,1655.0,359.2,175.45,336.3,1851.0,98.025,99.262,73.001,,96.0,74.7,"2 258,22","927,3","80,8763","75,7457"
204,15.03.2023,1019.4,28.15,159.68,4022.0,1048.4,1678.0,357.95,175.3,337.6,1864.2,98.056,99.297,73.076,,96.0,73.69,"2 262,07","936,95","80,5192","75,1927"
205,14.03.2023,1036.0,28.25,161.0,4063.0,1059.2,1712.5,364.55,175.71,339.0,1901.2,98.11,99.301,73.16,,96.0,77.45,"2 290,32","957,88","80,6102","75,4609"
206,13.03.2023,1042.0,28.08,159.03,4066.0,1061.8,1666.5,363.5,172.15,334.7,1907.4,98.206,99.33,73.44,,96.0,80.77,"2 269,47",954,"80,4009","75,9406"
207,10.03.2023,1052.2,28.27,160.04,4085.0,1064.0,1659.0,365.9,172.53,333.3,1917.0,98.518,99.375,73.425,,96.0,82.78,"2 276,25","942,75","80,1372","75,9028"
208,09.03.2023,1052.6,28.55,161.21,4105.0,1073.4,1667.5,364.0,172.55,335.2,1942.0,98.25,99.375,73.4,,96.0,81.59,"2 290,14","950,93","80,5496","75,4577"
209,07.03.2023,1055.8,28.45,162.57,4125.0,1074.4,1687.5,364.3,174.01,336.0,1961.8,98.35,99.395,73.562,,96.0,83.29,"2 295,6","951,38","80,2353","75,4728"
210,06.03.2023,1053.0,28.58,163.35,4111.5,1077.0,1701.5,365.35,171.84,337.6,1973.0,98.311,99.365,73.38,,96.0,86.18,"2 294,12","958,26","80,0469","75,4592"
211,03.03.2023,1063.4,28.16,162.27,4030.5,1072.2,1678.5,358.8,171.16,334.9,1984.2,98.2,99.38,73.04,,96.0,85.83,"2 272,2","945,41","80,1897","75,4729"
212,02.03.2023,1049.0,28.0,160.9,4004.0,1056.6,1646.5,355.05,168.05,330.2,1970.8,98.286,99.355,72.93,,96.0,84.75,"2 254,3","942,61","80,1008","75,2513"
213,01.03.2023,1060.4,28.35,164.5,4056.0,1073.4,1669.0,361.4,170.53,334.8,2033.8,98.203,99.398,72.941,,96.0,84.31,"2 279,65","955,81","79,5134","74,8932"
214,28.02.2023,1055.0,28.2,157.66,3990.0,1065.0,1676.0,358.4,169.82,328.3,2015.0,98.234,99.26,72.89,,96.0,83.45,"2 253,16","946,23","79,6230","75,4323"
215,27.02.2023,1061.0,28.32,156.34,3903.0,1066.6,1673.5,357.75,169.95,316.1,2007.4,98.198,99.35,73.1,,96.0,82.04,"2 241,1","945,29","79,5716","74,7087"
216,24.02.2023,1041.6,28.16,154.22,3901.0,1042.6,1656.0,352.45,164.3,312.6,1986.6,97.95,99.287,73.131,,,83.16,"2 208,03","914,16","79,5716","74,7087"
217,22.02.2023,1025.8,27.97,155.31,3909.5,1045.0,1623.0,353.75,163.37,313.4,1980.4,97.965,99.251,73.008,,96.0,80.6,"2 212,4","929,43","79,7588","74,8596"
218,21.02.2023,1012.8,27.78,154.97,3914.5,1045.0,1628.0,352.65,164.15,315.8,1993.8,97.91,99.205,72.919,,96.0,83.05,"2 212,42","928,98","79,1330","74,0432"
219,20.02.2023,985.0,27.4,153.24,3905.0,1033.2,1556.5,347.1,160.09,314.1,1958.0,97.73,99.17,72.74,,96.0,84.07,"2 183,57","921,51","79,6104","74,7588"
220,17.02.2023,975.6,27.54,153.62,3840.0,1031.4,1582.5,345.1,159.73,316.6,1971.0,98.012,99.181,72.981,,96.0,83.0,"2 168,88","920,19","79,9764","74,7638"
221,16.02.2023,973.8,27.43,153.56,3830.0,1030.8,1581.0,342.55,158.22,315.6,1976.4,98.045,98.9,73.092,,96.0,85.14,"2 153,96","906,71","79,5654","74,2077"
222,15.02.2023,964.6,26.65,153.09,3829.0,1026.2,1578.5,339.6,156.25,313.8,1969.2,97.99,99.13,73.051,,96.0,85.38,"2 166,46","914,94","79,3355","73,8645"
223,14.02.2023,996.0,27.77,156.52,3914.5,1058.4,1633.0,344.2,161.86,326.4,2028.6,98.21,99.21,73.388,,96.0,85.58,"2 232,23","952,85","78,6710","73,6307"
224,13.02.2023,1016.0,28.32,158.01,3928.5,1073.0,1665.5,349.4,164.32,325.3,2065.2,98.05,99.116,73.521,,96.0,86.61,"2 264,27","965,86","78,0542","72,7923"
225,10.02.2023,1020.6,28.82,158.68,3921.5,1083.6,1674.5,351.0,165.52,323.5,2060.8,99.01,99.519,74.065,,96.0,86.39,"2 261,58","971,95","78,3223","72,8949"
226,09.02.2023,1008.6,29.4,159.19,3914.0,1072.0,1664.0,350.2,165.31,324.4,2040.4,98.8,99.65,74.09,,96.0,84.5,"2 262,45","977,98","76,8344","71,5763"
227,08.02.2023,982.2,29.43,158.18,3930.5,1074.0,1679.0,349.85,164.15,324.2,2060.2,99.215,99.8,74.163,,96.0,85.09,"2 251,97","981,82","75,9087","70,8924"
228,07.02.2023,1000.0,28.67,159.87,3968.0,1089.0,1701.0,355.25,165.39,323.8,2076.6,99.33,99.731,74.35,,96.0,83.69,"2 267,69","1 004,37","76,0347","70,5991"
229,06.02.2023,1035.0,28.27,160.14,3941.0,1098.0,1714.0,347.1,167.09,325.5,2094.6,99.173,99.8,74.28,,96.0,80.99,"2 272,37","1 007,15","76,7344","70,3847"
230,03.02.2023,1016.2,27.85,160.87,3907.5,1030.2,1685.0,341.85,161.26,323.9,2055.8,99.2,99.73,74.295,,96.0,79.94,"2 248,3","1 002,52","76,9564","70,0414"
231,02.02.2023,997.2,28.24,158.1,3918.5,1027.8,1694.0,342.1,159.45,326.6,2075.0,99.248,99.81,74.48,,96.0,82.17,"2 243,54","1 004,08","76,2245","70,1217"
232,01.02.2023,976.6,28.01,158.12,3955.5,1026.6,1709.0,343.0,158.29,328.5,2088.0,99.245,99.868,74.6,,96.0,82.84,"2 230,15","1 002,47","76,3004","70,5174"
233,31.01.2023,929.0,28.0,158.1,3955.0,1029.8,1710.0,340.75,158.07,328.8,2047.2,98.943,99.85,74.614,,96.0,85.46,"2 225,6","1 001,23","75,7799","69,5927"
234,30.01.2023,912.8,27.86,158.41,3947.5,1022.4,1699.5,337.65,153.38,332.7,1934.0,98.925,99.9,75.125,,96.0,84.5,"2 204,41","987,39","75,4062","69,3372"
235,27.01.2023,895.4,27.7,159.08,3917.0,1022.6,1654.5,336.95,153.2,333.0,1912.0,98.909,99.81,75.156,,96.0,86.66,"2 189,35","992,37","75,3348","69,1263"
236,26.01.2023,881.4,27.3,157.58,3911.0,1017.6,1629.5,335.0,152.4,333.3,1902.8,98.926,99.825,75.036,,96.0,87.47,"2 166,92","985,85","74,9564","68,9573"
237,25.01.2023,875.2,27.42,158.99,3923.5,1018.2,1638.0,338.2,152.81,334.4,1914.8,98.786,99.77,74.852,,96.0,86.12,"2 170,15","987,02","74,6948","68,7529"
238,24.01.2023,875.2,27.34,157.88,3942.5,1020.2,1606.0,336.75,152.66,333.7,1919.8,98.663,99.769,74.906,,96.0,86.13,"2 172,75","990,41","74,7307","68,6288"
239,23.01.2023,892.0,27.8,160.06,3972.5,1024.6,1625.0,340.05,153.5,334.7,1945.0,98.71,99.88,75.052,,96.0,88.19,"2 185,31","998,69","74,3434","68,6656"
240,20.01.2023,887.8,27.8,158.85,3944.0,1027.6,1563.0,336.55,151.38,333.7,1904.8,98.891,99.901,75.19,,96.0,87.63,"2 166,69","991,88","74,4058","68,8467"
241,19.01.2023,894.2,27.48,160.53,3981.0,1014.8,1546.0,339.8,149.34,335.2,1882.4,98.84,99.957,75.48,,96.0,86.16,"2 168,83","993,08","74,5882","68,8728"
242,18.01.2023,910.8,27.56,162.18,4021.0,1031.8,1552.5,344.15,151.47,339.0,1906.6,98.732,99.863,75.342,,96.0,84.98,"2 196,26","1 006,35","74,2646","68,6644"
243,17.01.2023,903.8,27.44,162.33,4025.0,1042.0,1542.0,341.35,150.45,341.8,1889.6,98.645,99.999,75.49,,96.0,85.92,"2 196,84","1 002,85","73,8298","68,2892"
244,16.01.2023,922.0,28.78,165.8,4052.0,1050.6,1582.0,345.8,153.71,345.7,1953.8,98.8,99.9,76.031,,96.0,84.46,"2 224,9","1 024,44","73,1131","67,5744"
245,13.01.2023,890.4,27.68,164.56,4074.0,1042.0,1510.5,346.05,151.69,345.4,1912.0,98.701,99.899,76.051,,96.0,85.28,"2 199,94","1 010,4","72,7908","67,7775"
246,12.01.2023,880.4,27.52,164.17,4078.5,1040.0,1498.0,346.85,149.3,345.5,1897.8,98.525,99.82,75.95,,96.0,84.03,"2 185,93","1 015,94","74,1361","69,0202"
247,11.01.2023,879.8,27.68,165.83,4090.5,1044.2,1490.0,347.35,149.96,346.0,1909.0,98.551,99.778,75.889,,96.0,82.67,"2 186,98","1 002,62","74,5438","69,6094"
248,10.01.2023,863.6,26.72,162.1,4079.0,1039.6,1429.5,366.75,142.81,345.7,1870.0,98.602,99.801,75.905,,96.0,80.1,"2 159,51","974,51","75,0785","70,3002"
249,09.01.2023,872.6,26.08,162.71,4110.0,1051.8,1429.5,367.95,142.4,346.7,1866.8,98.705,99.814,76.202,,96.0,79.65,"2 163,5","977,79","75,6553","70,3375"
250,06.01.2023,884.4,25.46,162.1,4089.0,1052.6,1424.5,367.3,141.4,350.6,1850.4,98.521,100.051,76.721,,,78.57,"2 156,39","942,73","75,6553","70,3375"
251,05.01.2023,882.8,25.6,161.2,4087.0,1053.0,1439.0,367.5,141.27,349.4,1855.4,99.2,100.067,76.755,,,78.69,"2 156,67","940,85","75,6553","70,3375"
252,04.01.2023,888.6,25.04,162.51,4116.0,1060.8,1436.0,365.8,141.43,350.8,1867.0,99.176,100.1,76.76,,,77.84,"2 168,42","949,91","75,6553","70,3375"
253,03.01.2023,897.6,24.64,163.52,4123.5,1072.6,1438.0,368.05,141.78,351.6,1832.0,98.935,99.995,76.712,,,82.1,"2 172,68","963,08","75,6553","70,3375"
254,30.12.2022,904.0,24.6,162.56,4069.5,1078.4,1402.0,365.4,141.15,348.5,1817.8,99.001,99.847,76.339,,96.0,85.91,"2 154,12","970,6","76,0765","71,9778"
255,29.12.2022,888.2,24.56,162.91,4022.0,1064.2,1412.0,359.6,140.96,349.0,1819.6,98.681,99.803,75.871,,96.0,83.46,"2 147,06","936,8","75,6600","71,3261"
256,28.12.2022,888.8,24.18,161.82,4015.5,1051.2,1388.5,355.1,139.51,346.8,1815.8,98.761,99.44,75.88,,96.0,83.99,"2 139,77","933,76","74,1829","69,9346"
257,27.12.2022,907.4,24.32,164.07,4028.5,1052.0,1407.5,355.45,139.9,348.9,1834.0,98.7,99.606,75.803,,96.0,84.33,"2 150,92","960,51","72,6226","68,4487"
258,26.12.2022,893.0,24.46,162.12,4010.0,1052.4,1383.5,352.4,140.95,350.8,1811.4,98.74,99.581,75.831,,96.0,,"2 139,21","977,29","73,0407","68,6760"
259,23.12.2022,888.6,24.22,160.89,4010.5,1048.0,1388.0,343.3,137.94,349.4,1821.2,98.65,99.633,75.8,,96.0,83.92,"2 124,02","963,51","76,6446","72,1306"
260,22.12.2022,882.4,24.18,157.95,4027.5,1049.0,1421.5,344.7,137.69,350.5,1847.0,98.603,99.603,75.702,,96.0,80.98,"2 122,91","969,7","75,0914","70,5256"
261,21.12.2022,869.0,24.06,157.59,4040.5,1061.0,1404.5,345.2,137.75,351.1,1833.8,98.549,99.606,75.299,,96.0,82.2,"2 116,13","940,03","73,3389","69,0037"
262,20.12.2022,885.8,24.12,158.94,4076.0,1053.4,1397.5,344.15,138.28,354.6,1842.0,98.5,99.601,75.501,,96.0,79.99,"2 119,37","967,24","70,6196","66,3474"
263,19.12.2022,875.4,23.94,157.61,4625.0,1010.6,1330.0,333.0,134.64,348.5,1768.8,98.401,99.601,75.536,,96.0,79.8,"2 129,98","991,38","68,7798","64,6078"
264,16.12.2022,853.8,24.24,160.24,4580.0,1016.0,1371.0,330.9,135.45,354.4,1836.4,98.651,99.913,76.225,,96.0,79.04,"2 132,75","1 038,63","68,4470","64,3015"
265,15.12.2022,839.6,24.08,160.31,4521.0,1006.8,1361.5,328.0,134.55,351.8,1849.6,98.8,99.958,76.3,,96.0,81.21,"2 126,8","1 042,01","67,4478","63,3590"
266,14.12.2022,838.2,24.44,160.74,4590.5,1029.0,1386.0,333.5,137.3,356.8,1851.0,98.606,100.101,76.4,,96.0,82.7,"2 159,81","1 060,74","66,7017","63,2120"
267,13.12.2022,841.6,24.6,162.4,4577.5,1035.0,1420.0,337.4,138.13,358.4,1899.2,98.575,99.97,76.38,,96.0,80.68,"2 174,38","1 088,97","66,2700","62,7674"
268,12.12.2022,820.6,24.76,162.89,4583.5,1040.8,1422.5,335.2,139.48,360.1,1921.8,98.508,99.78,76.452,,96.0,77.99,"2 173,16","1 088,86","65,8407","62,3813"
269,09.12.2022,805.0,24.7,162.75,4583.0,1042.6,1428.5,336.15,140.03,364.5,1949.4,98.59,99.598,76.482,,96.0,76.1,"2 177,85","1 099,12","65,6762","62,5722"
270,08.12.2022,801.0,24.76,163.0,4578.0,1048.2,1431.5,333.7,139.92,361.0,1958.4,98.551,99.549,76.503,,96.0,76.15,"2 184,43","1 096,63","65,8966","62,9372"
271,07.12.2022,792.2,24.92,163.7,4592.5,1036.0,1455.0,335.1,142.32,361.6,1976.4,98.433,99.489,76.35,,96.0,77.17,"2 192,88","1 098,93","66,1087","62,9103"
272,06.12.2022,784.0,24.86,164.3,4603.5,1035.0,1450.0,336.0,140.61,361.7,1989.4,98.482,99.469,76.323,,96.0,79.35,"2 196,24","1 097,09","65,5205","62,1849"
273,05.12.2022,780.4,24.92,165.03,4619.0,1045.0,1459.5,340.45,142.0,362.7,1985.8,98.403,99.43,76.202,,96.0,82.68,"2 208,28","1 114,69","64,9868","61,7749"
274,02.12.2022,778.0,24.82,165.86,4577.5,1046.0,1426.5,335.0,136.66,361.1,1971.2,98.662,99.45,76.447,,96.0,85.57,"2 180,44","1 107,55","63,8279","61,1479"
275,01.12.2022,784.6,24.82,166.98,4599.5,1055.4,1433.5,335.9,137.15,363.9,1980.2,98.627,99.498,76.625,,96.0,86.88,"2 187,29","1 123,63","63,0504","60,8803"
276,30.11.2022,790.8,25.02,167.7,4614.5,1040.0,1419.0,336.25,136.78,366.0,1996.6,98.645,99.354,76.806,,96.0,86.97,"2 174,53","1 125,14","63,3882","61,0742"
277,29.11.2022,792.6,25.0,168.1,4602.0,1039.8,1420.0,335.9,136.37,367.8,1986.2,98.701,99.351,76.537,,96.0,83.03,"2 185,32","1 128,71","63,3008","60,7520"
